province,district_code,district,commune_code,commune,atm,branch,population
Thành phố Hà Nội,250,Huyen Me Linh,9004,Xã Chu Phan,0.0,0.0,10565
Thành phố Hà Nội,250,Huyen Me Linh,9007,Xã Tiến Thịnh,0.0,0.0,11418
Thành phố Hà Nội,250,Huyen Me Linh,9010,Xã Mê Linh,1.0,0.0,13713
Thành phố Hà Nội,250,Huyen Me Linh,9013,Xã Văn Khê,0.0,0.0,15558
Thành phố Hà Nội,250,Huyen Me Linh,9016,Xã Hoàng Kim,0.0,0.0,6132
Thành phố Hà Nội,250,Huyen Me Linh,9019,Xã Tiền Phong,3.0,4.0,19493
Thành phố Hà Nội,250,Huyen Me Linh,9022,Xã Tráng Việt,0.0,0.0,11476
Thành phố Hà Nội,268,Quan Ha Dong,9538,Phường Nguyễn Trãi,10.0,10.0,12459
Thành phố Hà Nội,268,Quan Ha Dong,9541,Phường Mộ Lao,21.0,12.0,34072
Thành phố Hà Nội,268,Quan Ha Dong,9542,Phường Văn Quán,20.0,19.0,26389
Thành phố Hà Nội,268,Quan Ha Dong,9544,Phường Vạn Phúc,6.0,4.0,18877
Thành phố Hà Nội,268,Quan Ha Dong,9547,Phường Yết Kiêu,0.0,2.0,6081
Thành phố Hà Nội,268,Quan Ha Dong,9550,Phường Quang Trung,21.0,16.0,17242
Thành phố Hà Nội,268,Quan Ha Dong,9551,Phường La Khê,4.0,7.0,39405
Thành phố Hà Nội,268,Quan Ha Dong,9552,Phường Phú La,4.0,4.0,24038
Thành phố Hà Nội,268,Quan Ha Dong,9553,Phường Phúc La,9.0,12.0,32173
Thành phố Hà Nội,268,Quan Ha Dong,9556,Phường Hà Cầu,9.0,3.0,22439
Thành phố Hà Nội,268,Quan Ha Dong,9562,Phường Yên Nghĩa,1.0,1.0,30824
Thành phố Hà Nội,268,Quan Ha Dong,9565,Phường Kiến Hưng,1.0,1.0,34375
Thành phố Hà Nội,268,Quan Ha Dong,9568,Phường Phú Lãm,1.0,1.0,15608
Thành phố Hà Nội,268,Quan Ha Dong,9571,Phường Phú Lương,0.0,0.0,26888
Thành phố Hà Nội,268,Quan Ha Dong,9886,Phường Dương Nội,3.0,2.0,32265
Thành phố Hà Nội,268,Quan Ha Dong,10117,Phường Đồng Mai,0.0,0.0,16367
Thành phố Hà Nội,268,Quan Ha Dong,10123,Phường Biên Giang,0.0,0.0,8352
Thành phố Hà Nội,269,Thi xa Son Tay,9574,Phường Lê Lợi,12.0,7.0,7974
Thành phố Hà Nội,269,Thi xa Son Tay,9577,Phường Phú Thịnh,1.0,2.0,8380
Thành phố Hà Nội,269,Thi xa Son Tay,9580,Phường Ngô Quyền,0.0,0.0,5551
Thành phố Hà Nội,269,Thi xa Son Tay,9583,Phường Quang Trung,0.0,2.0,8235
Thành phố Hà Nội,269,Thi xa Son Tay,9586,Phường Sơn Lộc,9.0,9.0,9732
Thành phố Hà Nội,269,Thi xa Son Tay,9589,Phường Xuân Khanh,4.0,2.0,10037
Thành phố Hà Nội,269,Thi xa Son Tay,9592,Xã Đường Lâm,0.0,0.0,10559
Thành phố Hà Nội,269,Thi xa Son Tay,9595,Phường Viên Sơn,0.0,0.0,7267
Thành phố Hà Nội,269,Thi xa Son Tay,9598,Xã Xuân Sơn,1.0,0.0,8769
Thành phố Hà Nội,269,Thi xa Son Tay,9601,Phường Trung Hưng,0.0,0.0,10735
Thành phố Hà Nội,269,Thi xa Son Tay,9604,Xã Thanh Mỹ,1.0,0.0,11145
Thành phố Hà Nội,269,Thi xa Son Tay,9607,Phường Trung Sơn Trầm,1.0,0.0,9045
Thành phố Hà Nội,269,Thi xa Son Tay,9610,Xã Kim Sơn,0.0,0.0,6696
Thành phố Hà Nội,269,Thi xa Son Tay,9613,Xã Sơn Đông,1.0,0.0,14950
Thành phố Hà Nội,269,Thi xa Son Tay,9616,Xã Cổ Đông,2.0,1.0,16781
Thành phố Hà Nội,271,Huyen Ba Vi,9619,Thị trấn Tây Đằng,3.0,3.0,15582
Thành phố Hà Nội,271,Huyen Ba Vi,9625,Xã Phú Cường,0.0,0.0,5268
Thành phố Hà Nội,271,Huyen Ba Vi,9628,Xã Cổ Đô,0.0,0.0,8211
Thành phố Hà Nội,271,Huyen Ba Vi,9631,Xã Tản Hồng,0.0,0.0,12417
Thành phố Hà Nội,271,Huyen Ba Vi,9634,Xã Vạn Thắng,0.0,1.0,15446
Thành phố Hà Nội,271,Huyen Ba Vi,9637,Xã Châu Sơn,0.0,0.0,4661
Thành phố Hà Nội,271,Huyen Ba Vi,9640,Xã Phong Vân,0.0,0.0,6887
Thành phố Hà Nội,271,Huyen Ba Vi,9643,Xã Phú Đông,0.0,0.0,5109
Thành phố Hà Nội,271,Huyen Ba Vi,9646,Xã Phú Phương,0.0,0.0,5901
Thành phố Hà Nội,271,Huyen Ba Vi,9649,Xã Phú Châu,0.0,0.0,10938
Thành phố Hà Nội,271,Huyen Ba Vi,9652,Xã Thái Hòa,0.0,0.0,8855
Thành phố Hà Nội,271,Huyen Ba Vi,9655,Xã Đồng Thái,0.0,0.0,12609
Thành phố Hà Nội,271,Huyen Ba Vi,9658,Xã Phú Sơn,0.0,0.0,9769
Thành phố Hà Nội,271,Huyen Ba Vi,9661,Xã Minh Châu,0.0,0.0,5873
Thành phố Hà Nội,271,Huyen Ba Vi,9664,Xã Vật Lại,0.0,0.0,13932
Thành phố Hà Nội,271,Huyen Ba Vi,9667,Xã Chu Minh,1.0,0.0,7940
Thành phố Hà Nội,271,Huyen Ba Vi,9670,Xã Tòng Bạt,0.0,0.0,10048
Thành phố Hà Nội,271,Huyen Ba Vi,9673,Xã Cẩm Lĩnh,0.0,0.0,11809
Thành phố Hà Nội,271,Huyen Ba Vi,9676,Xã Sơn Đà,0.0,1.0,9289
Thành phố Hà Nội,271,Huyen Ba Vi,9679,Xã Đông Quang,1.0,0.0,5186
Thành phố Hà Nội,271,Huyen Ba Vi,9682,Xã Tiên Phong,0.0,1.0,8103
Thành phố Hà Nội,271,Huyen Ba Vi,9685,Xã Thụy An,0.0,0.0,9671
Thành phố Hà Nội,271,Huyen Ba Vi,9688,Xã Cam Thượng,0.0,0.0,7312
Thành phố Hà Nội,271,Huyen Ba Vi,9691,Xã Thuần Mỹ,0.0,0.0,6139
Thành phố Hà Nội,271,Huyen Ba Vi,9694,Xã Tản Lĩnh,1.0,1.0,15269
Thành phố Hà Nội,271,Huyen Ba Vi,9697,Xã Ba Trại,0.0,0.0,14558
Thành phố Hà Nội,271,Huyen Ba Vi,9700,Xã Minh Quang,0.0,0.0,12635
Thành phố Hà Nội,271,Huyen Ba Vi,9703,Xã Ba Vì,0.0,0.0,2279
Thành phố Hà Nội,271,Huyen Ba Vi,9706,Xã Vân Hòa,0.0,0.0,11618
Thành phố Hà Nội,271,Huyen Ba Vi,9709,Xã Yên Bài,0.0,0.0,8846
Thành phố Hà Nội,271,Huyen Ba Vi,9712,Xã Khánh Thượng,0.0,0.0,8420
Thành phố Hà Nội,272,Huyen Phuc Tho,9715,Thị trấn Phúc Thọ,4.0,4.0,8720
Thành phố Hà Nội,272,Huyen Phuc Tho,9718,Xã Vân Hà,0.0,0.0,2118
Thành phố Hà Nội,272,Huyen Phuc Tho,9721,Xã Vân Phúc,0.0,1.0,6314
Thành phố Hà Nội,272,Huyen Phuc Tho,9724,Xã Vân Nam,0.0,0.0,6495
Thành phố Hà Nội,272,Huyen Phuc Tho,9727,Xã Xuân Phú,0.0,0.0,5732
Thành phố Hà Nội,272,Huyen Phuc Tho,9730,Xã Phương Độ,0.0,0.0,1710
Thành phố Hà Nội,272,Huyen Phuc Tho,9733,Xã Sen Chiểu,0.0,0.0,10042
Thành phố Hà Nội,272,Huyen Phuc Tho,9736,Xã Cẩm Đình,0.0,0.0,3080
Thành phố Hà Nội,272,Huyen Phuc Tho,9739,Xã Võng Xuyên,0.0,1.0,17082
Thành phố Hà Nội,272,Huyen Phuc Tho,9742,Xã Thọ Lộc,0.0,0.0,8804
Thành phố Hà Nội,272,Huyen Phuc Tho,9745,Xã Long Xuyên,0.0,0.0,8366
Thành phố Hà Nội,272,Huyen Phuc Tho,9748,Xã Thượng Cốc,0.0,0.0,5477
Thành phố Hà Nội,272,Huyen Phuc Tho,9751,Xã Hát Môn,0.0,0.0,7470
Thành phố Hà Nội,272,Huyen Phuc Tho,9754,Xã Tích Giang,0.0,0.0,8600
Thành phố Hà Nội,272,Huyen Phuc Tho,9757,Xã Thanh Đa,0.0,0.0,7280
Thành phố Hà Nội,272,Huyen Phuc Tho,9760,Xã Trạch Mỹ Lộc,0.0,0.0,7143
Thành phố Hà Nội,272,Huyen Phuc Tho,9763,Xã Phúc Hòa,0.0,0.0,6856
Thành phố Hà Nội,272,Huyen Phuc Tho,9766,Xã Ngọc Tảo,0.0,1.0,8601
Thành phố Hà Nội,272,Huyen Phuc Tho,9769,Xã Phụng Thượng,0.0,0.0,14099
Thành phố Hà Nội,272,Huyen Phuc Tho,9772,Xã Tam Thuấn,0.0,0.0,6578
Thành phố Hà Nội,272,Huyen Phuc Tho,9775,Xã Tam Hiệp,0.0,0.0,12306
Thành phố Hà Nội,272,Huyen Phuc Tho,9778,Xã Hiệp Thuận,0.0,0.0,10673
Thành phố Hà Nội,272,Huyen Phuc Tho,9781,Xã Liên Hiệp,0.0,0.0,10478
Thành phố Hà Nội,273,Huyen Dan Phuong,9784,Thị trấn Phùng,7.0,8.0,10605
Thành phố Hà Nội,273,Huyen Dan Phuong,9787,Xã Trung Châu,0.0,0.0,8959
Thành phố Hà Nội,273,Huyen Dan Phuong,9790,Xã Thọ An,0.0,1.0,11558
Thành phố Hà Nội,273,Huyen Dan Phuong,9793,Xã Thọ Xuân,0.0,0.0,10570
Thành phố Hà Nội,273,Huyen Dan Phuong,9796,Xã Hồng Hà,0.0,0.0,12525
Thành phố Hà Nội,273,Huyen Dan Phuong,9799,Xã Liên Hồng,0.0,0.0,7918
Thành phố Hà Nội,273,Huyen Dan Phuong,9802,Xã Liên Hà,0.0,0.0,8951
Thành phố Hà Nội,273,Huyen Dan Phuong,9805,Xã Hạ Mỗ,0.0,0.0,8777
Thành phố Hà Nội,273,Huyen Dan Phuong,9808,Xã Liên Trung,0.0,0.0,8100
Thành phố Hà Nội,273,Huyen Dan Phuong,9811,Xã Phương Đình,1.0,0.0,12707
Thành phố Hà Nội,273,Huyen Dan Phuong,9814,Xã Thượng Mỗ,0.0,0.0,9319
Thành phố Hà Nội,273,Huyen Dan Phuong,9817,Xã Tân Hội,0.0,1.0,19164
Thành phố Hà Nội,273,Huyen Dan Phuong,9820,Xã Tân Lập,4.0,1.0,22711
Thành phố Hà Nội,273,Huyen Dan Phuong,9823,Xã Đan Phượng,1.0,0.0,9224
Thành phố Hà Nội,273,Huyen Dan Phuong,9826,Xã Đồng Tháp,0.0,0.0,8313
Thành phố Hà Nội,273,Huyen Dan Phuong,9829,Xã Song Phượng,0.0,0.0,5100
Thành phố Hà Nội,274,Huyen Hoai Duc,9832,Thị trấn Trạm Trôi,4.0,4.0,6217
Thành phố Hà Nội,274,Huyen Hoai Duc,9835,Xã Đức Thượng,0.0,0.0,14884
Thành phố Hà Nội,274,Huyen Hoai Duc,9838,Xã Minh Khai,0.0,1.0,6120
Thành phố Hà Nội,274,Huyen Hoai Duc,9841,Xã Dương Liễu,0.0,0.0,13339
Thành phố Hà Nội,274,Huyen Hoai Duc,9844,Xã Di Trạch,0.0,0.0,10618
Thành phố Hà Nội,274,Huyen Hoai Duc,9847,Xã Đức Giang,0.0,0.0,12824
Thành phố Hà Nội,274,Huyen Hoai Duc,9850,Xã Cát Quế,0.0,1.0,17356
Thành phố Hà Nội,274,Huyen Hoai Duc,9853,Xã Kim Chung,1.0,3.0,16677
Thành phố Hà Nội,274,Huyen Hoai Duc,9856,Xã Yên Sở,0.0,0.0,11063
Thành phố Hà Nội,274,Huyen Hoai Duc,9859,Xã Sơn Đồng,0.0,0.0,10141
Thành phố Hà Nội,274,Huyen Hoai Duc,9862,Xã Vân Canh,0.0,0.0,14235
Thành phố Hà Nội,274,Huyen Hoai Duc,9865,Xã Đắc Sở,0.0,0.0,4868
Thành phố Hà Nội,274,Huyen Hoai Duc,9868,Xã Lại Yên,0.0,0.0,7718
Thành phố Hà Nội,274,Huyen Hoai Duc,9871,Xã Tiền Yên,0.0,0.0,6993
Thành phố Hà Nội,274,Huyen Hoai Duc,9874,Xã Song Phương,0.0,0.0,13340
Thành phố Hà Nội,274,Huyen Hoai Duc,9877,Xã An Khánh,4.0,3.0,41011
Thành phố Hà Nội,274,Huyen Hoai Duc,9880,Xã An Thượng,0.0,0.0,16838
Thành phố Hà Nội,274,Huyen Hoai Duc,9883,Xã Vân Côn,0.0,0.0,14115
Thành phố Hà Nội,274,Huyen Hoai Duc,9889,Xã La Phù,1.0,2.0,11863
Thành phố Hà Nội,274,Huyen Hoai Duc,9892,Xã Đông La,0.0,0.0,12758
Thành phố Hà Nội,275,Huyen Quoc Oai,4939,Xã Đông Xuân,0.0,1.0,5444
Thành phố Hà Nội,275,Huyen Quoc Oai,9895,Thị trấn Quốc Oai,7.0,3.0,14491
Thành phố Hà Nội,275,Huyen Quoc Oai,9898,Xã Sài Sơn,0.0,0.0,20161
Thành phố Hà Nội,275,Huyen Quoc Oai,9901,Xã Phượng Cách,0.0,0.0,6376
Thành phố Hà Nội,275,Huyen Quoc Oai,9904,Xã Yên Sơn,1.0,0.0,7780
Thành phố Hà Nội,275,Huyen Quoc Oai,9907,Xã Ngọc Liệp,1.0,0.0,9035
Thành phố Hà Nội,275,Huyen Quoc Oai,9910,Xã Ngọc Mỹ,0.0,0.0,12030
Thành phố Hà Nội,275,Huyen Quoc Oai,9913,Xã Liệp Tuyết,0.0,0.0,5627
Thành phố Hà Nội,275,Huyen Quoc Oai,9916,Xã Thạch Thán,0.0,0.0,7101
Thành phố Hà Nội,275,Huyen Quoc Oai,9919,Xã Đồng Quang,0.0,0.0,15297
Thành phố Hà Nội,275,Huyen Quoc Oai,9922,Xã Phú Cát,0.0,0.0,8503
Thành phố Hà Nội,275,Huyen Quoc Oai,9925,Xã Tuyết Nghĩa,0.0,0.0,7167
Thành phố Hà Nội,275,Huyen Quoc Oai,9928,Xã Nghĩa Hương,0.0,0.0,7286
Thành phố Hà Nội,275,Huyen Quoc Oai,9931,Xã Cộng Hòa,0.0,0.0,7483
Thành phố Hà Nội,275,Huyen Quoc Oai,9934,Xã Tân Phú,0.0,0.0,5887
Thành phố Hà Nội,275,Huyen Quoc Oai,9937,Xã Đại Thành,0.0,0.0,6606
Thành phố Hà Nội,275,Huyen Quoc Oai,9940,Xã Phú Mãn,1.0,0.0,2332
Thành phố Hà Nội,275,Huyen Quoc Oai,9943,Xã Cấn Hữu,0.0,1.0,10650
Thành phố Hà Nội,275,Huyen Quoc Oai,9946,Xã Tân Hòa,0.0,1.0,8202
Thành phố Hà Nội,275,Huyen Quoc Oai,9949,Xã Hòa Thạch,0.0,1.0,13696
Thành phố Hà Nội,275,Huyen Quoc Oai,9952,Xã Đông Yên,0.0,0.0,13258
Thành phố Hà Nội,276,Huyen Thach That,4927,Xã Yên Trung,0.0,0.0,3850
Thành phố Hà Nội,276,Huyen Thach That,4930,Xã Yên Bình,0.0,0.0,7323
Thành phố Hà Nội,276,Huyen Thach That,4936,Xã Tiến Xuân,0.0,0.0,7605
Thành phố Hà Nội,276,Huyen Thach That,9955,Thị trấn Liên Quan,5.0,3.0,6552
Thành phố Hà Nội,276,Huyen Thach That,9958,Xã Đại Đồng,0.0,0.0,10294
Thành phố Hà Nội,276,Huyen Thach That,9961,Xã Cẩm Yên,0.0,0.0,5247
Thành phố Hà Nội,276,Huyen Thach That,9964,Xã Lại Thượng,0.0,0.0,10009
Thành phố Hà Nội,276,Huyen Thach That,9967,Xã Phú Kim,0.0,0.0,9777
Thành phố Hà Nội,276,Huyen Thach That,9970,Xã Hương Ngải,0.0,0.0,8482
Thành phố Hà Nội,276,Huyen Thach That,9973,Xã Canh Nậu,0.0,0.0,14897
Thành phố Hà Nội,276,Huyen Thach That,9976,Xã Kim Quan,0.0,0.0,8768
Thành phố Hà Nội,276,Huyen Thach That,9979,Xã Dị Nậu,0.0,0.0,7682
Thành phố Hà Nội,276,Huyen Thach That,9982,Xã Bình Yên,1.0,1.0,12210
Thành phố Hà Nội,276,Huyen Thach That,9985,Xã Chàng Sơn,0.0,0.0,10024
Thành phố Hà Nội,276,Huyen Thach That,9988,Xã Thạch Hoà,4.0,2.0,12290
Thành phố Hà Nội,276,Huyen Thach That,9991,Xã Cần Kiệm,0.0,0.0,9807
Thành phố Hà Nội,276,Huyen Thach That,9994,Xã Hữu Bằng,0.0,0.0,17477
Thành phố Hà Nội,276,Huyen Thach That,9997,Xã Phùng Xá,6.0,4.0,13069
Thành phố Hà Nội,276,Huyen Thach That,10000,Xã Tân Xã,3.0,0.0,5765
Thành phố Hà Nội,276,Huyen Thach That,10003,Xã Thạch Xá,0.0,0.0,7562
Thành phố Hà Nội,276,Huyen Thach That,10006,Xã Bình Phú,3.0,2.0,13309
Thành phố Hà Nội,276,Huyen Thach That,10009,Xã Hạ Bằng,0.0,0.0,7229
Thành phố Hà Nội,276,Huyen Thach That,10012,Xã Đồng Trúc,0.0,0.0,7326
Thành phố Hà Nội,277,Huyen Chuong My,10015,Thị trấn Chúc Sơn,3.0,4.0,14177
Thành phố Hà Nội,277,Huyen Chuong My,10018,Thị trấn Xuân Mai,12.0,4.0,22252
Thành phố Hà Nội,277,Huyen Chuong My,10021,Xã Phụng Châu,1.0,0.0,12936
Thành phố Hà Nội,277,Huyen Chuong My,10024,Xã Tiên Phương,0.0,0.0,16764
Thành phố Hà Nội,277,Huyen Chuong My,10027,Xã Đông Sơn,0.0,0.0,10822
Thành phố Hà Nội,277,Huyen Chuong My,10030,Xã Đông Phương Yên,0.0,1.0,11693
Thành phố Hà Nội,277,Huyen Chuong My,10033,Xã Phú Nghĩa,6.0,1.0,11971
Thành phố Hà Nội,277,Huyen Chuong My,10039,Xã Trường Yên,0.0,0.0,11954
Thành phố Hà Nội,277,Huyen Chuong My,10042,Xã Ngọc Hòa,2.0,0.0,9156
Thành phố Hà Nội,277,Huyen Chuong My,10045,Xã Thủy Xuân Tiên,3.0,0.0,18869
Thành phố Hà Nội,277,Huyen Chuong My,10048,Xã Thanh Bình,0.0,0.0,7417
Thành phố Hà Nội,277,Huyen Chuong My,10051,Xã Trung Hòa,0.0,5.0,11405
Thành phố Hà Nội,277,Huyen Chuong My,10054,Xã Đại Yên,0.0,0.0,6523
Thành phố Hà Nội,277,Huyen Chuong My,10057,Xã Thụy Hương,0.0,0.0,9614
Thành phố Hà Nội,277,Huyen Chuong My,10060,Xã Tốt Động,0.0,0.0,14766
Thành phố Hà Nội,277,Huyen Chuong My,10063,Xã Lam Điền,0.0,0.0,11695
Thành phố Hà Nội,277,Huyen Chuong My,10066,Xã Tân Tiến,0.0,0.0,11385
Thành phố Hà Nội,277,Huyen Chuong My,10069,Xã Nam Phương Tiến,0.0,0.0,10160
Thành phố Hà Nội,277,Huyen Chuong My,10072,Xã Hợp Đồng,0.0,0.0,7095
Thành phố Hà Nội,277,Huyen Chuong My,10075,Xã Hoàng Văn Thụ,1.0,0.0,12516
Thành phố Hà Nội,277,Huyen Chuong My,10078,Xã Hoàng Diệu,0.0,0.0,10924
Thành phố Hà Nội,277,Huyen Chuong My,10081,Xã Hữu Văn,0.0,0.0,9509
Thành phố Hà Nội,277,Huyen Chuong My,10084,Xã Quảng Bị,0.0,1.0,12010
Thành phố Hà Nội,277,Huyen Chuong My,10087,Xã Mỹ Lương,0.0,0.0,8347
Thành phố Hà Nội,277,Huyen Chuong My,10090,Xã Thượng Vực,0.0,0.0,6803
Thành phố Hà Nội,277,Huyen Chuong My,10093,Xã Hồng Phong,0.0,0.0,4588
Thành phố Hà Nội,277,Huyen Chuong My,10096,Xã Đồng Phú,0.0,0.0,6163
Thành phố Hà Nội,277,Huyen Chuong My,10099,Xã Trần Phú,0.0,1.0,9550
Thành phố Hà Nội,277,Huyen Chuong My,10102,Xã Văn Võ,0.0,0.0,9036
Thành phố Hà Nội,277,Huyen Chuong My,10105,Xã Đồng Lạc,0.0,0.0,5449
Thành phố Hà Nội,277,Huyen Chuong My,10108,Xã Hòa Chính,0.0,0.0,7127
Thành phố Hà Nội,277,Huyen Chuong My,10111,Xã Phú Nam An,0.0,0.0,4650
Thành phố Hà Nội,278,Huyen Thanh Oai,10114,Thị trấn Kim Bài,4.0,3.0,7069
Thành phố Hà Nội,278,Huyen Thanh Oai,10120,Xã Cự Khê,0.0,0.0,16508
Thành phố Hà Nội,278,Huyen Thanh Oai,10126,Xã Bích Hòa,1.0,0.0,11511
Thành phố Hà Nội,278,Huyen Thanh Oai,10129,Xã Mỹ Hưng,0.0,0.0,7126
Thành phố Hà Nội,278,Huyen Thanh Oai,10132,Xã Cao Viên,0.0,0.0,19726
Thành phố Hà Nội,278,Huyen Thanh Oai,10135,Xã Bình Minh,1.0,1.0,14435
Thành phố Hà Nội,278,Huyen Thanh Oai,10138,Xã Tam Hưng,0.0,0.0,12051
Thành phố Hà Nội,278,Huyen Thanh Oai,10141,Xã Thanh Cao,0.0,0.0,10681
Thành phố Hà Nội,278,Huyen Thanh Oai,10144,Xã Thanh Thùy,0.0,0.0,8531
Thành phố Hà Nội,278,Huyen Thanh Oai,10147,Xã Thanh Mai,0.0,0.0,11056
Thành phố Hà Nội,278,Huyen Thanh Oai,10150,Xã Thanh Văn,0.0,0.0,6656
Thành phố Hà Nội,278,Huyen Thanh Oai,10153,Xã Đỗ Động,0.0,0.0,6432
Thành phố Hà Nội,278,Huyen Thanh Oai,10156,Xã Kim An,0.0,0.0,3597
Thành phố Hà Nội,278,Huyen Thanh Oai,10159,Xã Kim Thư,0.0,0.0,5984
Thành phố Hà Nội,278,Huyen Thanh Oai,10162,Xã Phương Trung,0.0,0.0,16424
Thành phố Hà Nội,278,Huyen Thanh Oai,10165,Xã Tân Ước,0.0,0.0,7826
Thành phố Hà Nội,278,Huyen Thanh Oai,10168,Xã Dân Hòa,1.0,1.0,8522
Thành phố Hà Nội,278,Huyen Thanh Oai,10171,Xã Liên Châu,0.0,0.0,8008
Thành phố Hà Nội,278,Huyen Thanh Oai,10174,Xã Cao Dương,0.0,0.0,10947
Thành phố Hà Nội,278,Huyen Thanh Oai,10177,Xã Xuân Dương,0.0,0.0,5895
Thành phố Hà Nội,278,Huyen Thanh Oai,10180,Xã Hồng Dương,0.0,0.0,12044
Thành phố Hà Nội,279,Huyen Thuong Tin,10183,Thị trấn Thường Tín,10.0,4.0,6178
Thành phố Hà Nội,279,Huyen Thuong Tin,10186,Xã Ninh Sở,0.0,0.0,9956
Thành phố Hà Nội,279,Huyen Thuong Tin,10189,Xã Nhị Khê,0.0,1.0,7750
Thành phố Hà Nội,279,Huyen Thuong Tin,10192,Xã Duyên Thái,0.0,0.0,12037
Thành phố Hà Nội,279,Huyen Thuong Tin,10195,Xã Khánh Hà,0.0,0.0,11925
Thành phố Hà Nội,279,Huyen Thuong Tin,10198,Xã Hòa Bình,0.0,0.0,7254
Thành phố Hà Nội,279,Huyen Thuong Tin,10201,Xã Văn Bình,0.0,0.0,11478
Thành phố Hà Nội,279,Huyen Thuong Tin,10204,Xã Hiền Giang,0.0,0.0,4815
Thành phố Hà Nội,279,Huyen Thuong Tin,10207,Xã Hồng Vân,0.0,1.0,6241
Thành phố Hà Nội,279,Huyen Thuong Tin,10210,Xã Vân Tảo,0.0,0.0,11318
Thành phố Hà Nội,279,Huyen Thuong Tin,10213,Xã Liên Phương,0.0,0.0,8588
Thành phố Hà Nội,279,Huyen Thuong Tin,10216,Xã Văn Phú,0.0,0.0,8151
Thành phố Hà Nội,279,Huyen Thuong Tin,10219,Xã Tự Nhiên,0.0,0.0,9629
Thành phố Hà Nội,279,Huyen Thuong Tin,10222,Xã Tiền Phong,0.0,0.0,10264
Thành phố Hà Nội,279,Huyen Thuong Tin,10225,Xã Hà Hồi,2.0,0.0,10618
Thành phố Hà Nội,279,Huyen Thuong Tin,10228,Xã Thư Phú,0.0,0.0,6486
Thành phố Hà Nội,279,Huyen Thuong Tin,10231,Xã Nguyễn Trãi,0.0,0.0,9739
Thành phố Hà Nội,279,Huyen Thuong Tin,10234,Xã Quất Động,0.0,0.0,8432
Thành phố Hà Nội,279,Huyen Thuong Tin,10237,Xã Chương Dương,0.0,0.0,5403
Thành phố Hà Nội,279,Huyen Thuong Tin,10240,Xã Tân Minh,0.0,0.0,9255
Thành phố Hà Nội,279,Huyen Thuong Tin,10243,Xã Lê Lợi,0.0,0.0,8125
Thành phố Hà Nội,279,Huyen Thuong Tin,10246,Xã Thắng Lợi,0.0,0.0,9592
Thành phố Hà Nội,279,Huyen Thuong Tin,10249,Xã Dũng Tiến,0.0,0.0,8568
Thành phố Hà Nội,279,Huyen Thuong Tin,10252,Xã Thống Nhất,0.0,0.0,7238
Thành phố Hà Nội,279,Huyen Thuong Tin,10255,Xã Nghiêm Xuyên,0.0,0.0,6125
Thành phố Hà Nội,279,Huyen Thuong Tin,10258,Xã Tô Hiệu,1.0,1.0,12383
Thành phố Hà Nội,279,Huyen Thuong Tin,10261,Xã Văn Tự,0.0,0.0,9502
Thành phố Hà Nội,279,Huyen Thuong Tin,10264,Xã Vạn Điểm,0.0,0.0,8117
Thành phố Hà Nội,279,Huyen Thuong Tin,10267,Xã Minh Cường,0.0,0.0,9535
Thành phố Hà Nội,280,Huyen Phu Xuyen,10270,Thị trấn Phú Minh,0.0,0.0,5340
Thành phố Hà Nội,280,Huyen Phu Xuyen,10273,Thị trấn Phú Xuyên,4.0,6.0,11311
Thành phố Hà Nội,280,Huyen Phu Xuyen,10276,Xã Hồng Minh,0.0,0.0,8648
Thành phố Hà Nội,280,Huyen Phu Xuyen,10279,Xã Phượng Dực,0.0,0.0,9518
Thành phố Hà Nội,280,Huyen Phu Xuyen,10282,Xã Văn Nhân,0.0,0.0,6010
Thành phố Hà Nội,280,Huyen Phu Xuyen,10285,Xã Thụy Phú,0.0,0.0,2699
Thành phố Hà Nội,280,Huyen Phu Xuyen,10288,Xã Tri Trung,0.0,0.0,4423
Thành phố Hà Nội,280,Huyen Phu Xuyen,10291,Xã Đại Thắng,0.0,0.0,6543
Thành phố Hà Nội,280,Huyen Phu Xuyen,10294,Xã Phú Túc,0.0,0.0,9215
Thành phố Hà Nội,280,Huyen Phu Xuyen,10297,Xã Văn Hoàng,0.0,0.0,7329
Thành phố Hà Nội,280,Huyen Phu Xuyen,10300,Xã Hồng Thái,0.0,0.0,7767
Thành phố Hà Nội,280,Huyen Phu Xuyen,10303,Xã Hoàng Long,0.0,0.0,10425
Thành phố Hà Nội,280,Huyen Phu Xuyen,10306,Xã Quang Trung,0.0,0.0,4385
Thành phố Hà Nội,280,Huyen Phu Xuyen,10309,Xã Nam Phong,0.0,0.0,5386
Thành phố Hà Nội,280,Huyen Phu Xuyen,10312,Xã Nam Triều,0.0,0.0,6661
Thành phố Hà Nội,280,Huyen Phu Xuyen,10315,Xã Tân Dân,0.0,0.0,9615
Thành phố Hà Nội,280,Huyen Phu Xuyen,10318,Xã Sơn Hà,0.0,0.0,5676
Thành phố Hà Nội,280,Huyen Phu Xuyen,10321,Xã Chuyên Mỹ,0.0,0.0,10154
Thành phố Hà Nội,280,Huyen Phu Xuyen,10324,Xã Khai Thái,0.0,0.0,8265
Thành phố Hà Nội,280,Huyen Phu Xuyen,10327,Xã Phúc Tiến,0.0,0.0,9244
Thành phố Hà Nội,280,Huyen Phu Xuyen,10330,Xã Vân Từ,0.0,0.0,5556
Thành phố Hà Nội,280,Huyen Phu Xuyen,10333,Xã Tri Thủy,0.0,1.0,10040
