province_code,province_name_vi,district_code,commune_code,commune_name_vi,commune_name_en,district_name_vi,district_name_en,commune_type,area,pop_density,population,total_household,hh1_2,hh_2+,total_male,m0_14,m15_60,m60+,total_female,f0_14,f15_55,f55+,edu_primary,edu_secondary,edu_high_school,edu_higher
1,Thành phố Hà Nội,280,10270,Thị trấn Phú Minh,Thi tran Phu Minh,Huyện Phú Xuyên,Huyen Phu Xuyen,Thi tran,1.218,4.384,"5,340","1,638",574,"1,064","2,682",712,1598,372,"2,658",592,"1,420",646,493,326,206,166
1,Thành phố Hà Nội,280,10273,Thị trấn Phú Xuyên,Thi tran Phu Xuyen,Huyện Phú Xuyên,Huyen Phu Xuyen,Thi tran,6.857,1.65,"11,311","3,526","1,229","2,297","5,670",1543,3437,690,"5,641","1,330","2,981","1,330","1,045",641,424,115
1,Thành phố Hà Nội,280,10276,Xã Hồng Minh,Xa Hong Minh,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,5.894,1.467,"8,648","2,367",643,"1,724","4,332",1202,2630,500,"4,316","1,102","2,357",857,840,552,343,196
1,Thành phố Hà Nội,280,10279,Xã Phượng Dực,Xa Phuong Duc,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,6.538,1.456,"9,518","2,731",813,"1,918","4,765",1301,2922,542,"4,753","1,141","2,565","1,047",904,528,241,167
1,Thành phố Hà Nội,280,10282,Xã Văn Nhân,Xa Van Nhan,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,3.299,1.822,"6,010","1,767",540,"1,227","2,983",814,1786,383,"3,027",663,"1,618",746,522,392,207,169
1,Thành phố Hà Nội,280,10285,Xã Thụy Phú,Xa Thuy Phu,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,3.198,0.844,"2,699",896,382,514,"1,295",325,736,234,"1,404",277,654,473,227,143,72,32
1,Thành phố Hà Nội,280,10288,Xã Tri Trung,Xa Tri Trung,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,3.616,1.223,"4,423","1,230",330,900,"2,202",508,1406,288,"2,221",470,"1,194",557,327,209,175,149
1,Thành phố Hà Nội,280,10291,Xã Đại Thắng,Xa Dai Thang,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,4.095,1.598,"6,543","1,941",586,"1,355","3,324",844,2133,347,"3,219",759,"1,781",679,595,398,265,136
1,Thành phố Hà Nội,280,10294,Xã Phú Túc,Xa Phu Tuc,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,7.865,1.172,"9,215","2,651",709,"1,942","4,666",1190,3021,455,"4,549","1,099","2,565",885,796,581,324,218
1,Thành phố Hà Nội,280,10297,Xã Văn Hoàng,Xa Van Hoang,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,6.073,1.207,"7,329","1,812",357,"1,455","3,646",1018,2269,359,"3,683",891,"1,962",830,651,389,207,140
1,Thành phố Hà Nội,280,10300,Xã Hồng Thái,Xa Hong Thai,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,8.976,0.865,"7,767","2,131",579,"1,552","3,897",925,2383,589,"3,870",795,"2,016","1,059",639,372,265,196
1,Thành phố Hà Nội,280,10303,Xã Hoàng Long,Xa Hoang Long,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,10.602,0.983,"10,425","2,954",805,"2,149","5,225",1345,3230,650,"5,200","1,088","2,813","1,299",820,550,372,235
1,Thành phố Hà Nội,280,10306,Xã Quang Trung,Xa Quang Trung,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,3.799,1.154,"4,385","1,492",624,868,"2,215",505,1384,326,"2,170",418,"1,209",543,333,218,147,126
1,Thành phố Hà Nội,280,10309,Xã Nam Phong,Xa Nam Phong,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,3.74,1.44,"5,386","1,591",491,"1,100","2,665",643,1600,422,"2,721",516,"1,458",747,389,239,162,136
1,Thành phố Hà Nội,280,10312,Xã Nam Triều,Xa Nam Trieu,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,6.062,1.099,"6,661","2,068",727,"1,341","3,298",813,2007,478,"3,363",672,"1,805",886,547,339,220,150
1,Thành phố Hà Nội,280,10315,Xã Tân Dân,Xa Tan Dan,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,7.552,1.273,"9,615","2,510",520,"1,990","4,848",1313,3084,451,"4,767","1,086","2,663","1,018",969,533,329,161
1,Thành phố Hà Nội,280,10318,Xã Sơn Hà,Xa Son Ha,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,3.54,1.604,"5,676","1,760",596,"1,164","2,900",781,1809,310,"2,776",674,"1,556",546,539,347,158,71
1,Thành phố Hà Nội,280,10321,Xã Chuyên Mỹ,Xa Chuyen My,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,7.929,1.281,"10,154","2,871",784,"2,087","5,139",1421,3122,596,"5,015","1,259","2,664","1,092",934,711,365,188
1,Thành phố Hà Nội,280,10324,Xã Khai Thái,Xa Khai Thai,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,9.491,0.871,"8,265","2,459",793,"1,666","4,086",962,2512,612,"4,179",832,"2,191","1,156",598,373,312,134
1,Thành phố Hà Nội,280,10327,Xã Phúc Tiến,Xa Phuc Tien,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,7.267,1.272,"9,244","2,904","1,017","1,887","4,610",1211,2844,555,"4,634",998,"2,537","1,099",784,489,341,141
1,Thành phố Hà Nội,280,10330,Xã Vân Từ,Xa Van Tu,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,6.472,0.858,"5,556","1,714",608,"1,106","2,756",733,1684,339,"2,800",612,"1,486",702,458,334,134,33
1,Thành phố Hà Nội,280,10333,Xã Tri Thủy,Xa Tri Thuy,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,5.693,1.764,"10,040","3,079","1,032","2,047","5,056",1451,3094,511,"4,984","1,206","2,703","1,075",939,539,255,148
1,Thành phố Hà Nội,280,10336,Xã Đại Xuyên,Xa Dai Xuyen,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,9.174,0.949,"8,708","2,799","1,122","1,677","4,304",1134,2602,568,"4,404",956,"2,336","1,112",692,379,272,107
1,Thành phố Hà Nội,280,10339,Xã Phú Yên,Xa Phu Yen,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,4.196,1.331,"5,586","1,643",491,"1,152","2,817",809,1694,314,"2,769",661,"1,497",611,511,352,141,44
1,Thành phố Hà Nội,280,10342,Xã Bạch Hạ,Xa Bach Ha,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,5.915,1.135,"6,711","2,244",959,"1,285","3,226",845,1946,435,"3,485",779,"1,733",973,557,330,189,59
1,Thành phố Hà Nội,280,10345,Xã Quang Lãng,Xa Quang Lang,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,6.083,0.886,"5,389","1,539",466,"1,073","2,642",724,1606,312,"2,747",667,"1,395",685,456,275,150,36
1,Thành phố Hà Nội,280,10348,Xã Châu Can,Xa Chau Can,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,8.282,1.219,"10,092","2,754",758,"1,996","5,053",1492,2964,597,"5,039","1,241","2,577","1,221",981,530,261,63
1,Thành phố Hà Nội,280,10351,Xã Minh Tân,Xa Minh Tan,Huyện Phú Xuyên,Huyen Phu Xuyen,Xa,8.005,1.66,"13,288","4,373","1,727","2,646","6,613",1727,4049,837,"6,675","1,566","3,531","1,578","1,206",661,359,135
1,Thành phố Hà Nội,281,10354,Thị trấn Vân Đình,Thi tran Van Dinh,Huyện Ứng Hòa,Huyen Ung Hoa,Thi tran,5.62,2.552,"14,340","3,852","1,007","2,845","7,102",1887,4291,924,"7,238","1,640","3,835","1,763","1,204",841,538,425
1,Thành phố Hà Nội,281,10357,Xã Viên An,Xa Vien An,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,4.67,1.582,"7,388","1,840",401,"1,439","3,630",935,2239,456,"3,758",852,"1,976",930,612,318,246,123
1,Thành phố Hà Nội,281,10360,Xã Viên Nội,Xa Vien Noi,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,4.49,0.98,"4,402","1,385",533,852,"2,183",542,1318,323,"2,219",472,"1,117",630,340,187,139,112
1,Thành phố Hà Nội,281,10363,Xã Hoa Sơn,Xa Hoa Son,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,6.7,1.111,"7,443","2,112",573,"1,539","3,706",1027,2323,356,"3,737",908,"1,947",882,701,348,212,65
1,Thành phố Hà Nội,281,10366,Xã Quảng Phú Cầu,Xa Quang Phu Cau,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,8.61,1.445,"12,443","3,914","1,417","2,497","6,270",1707,3845,718,"6,173","1,407","3,376","1,390","1,047",772,454,356
1,Thành phố Hà Nội,281,10369,Xã Trường Thịnh,Xa Truong Thinh,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,5.81,1.249,"7,254","1,950",501,"1,449","3,665",998,2250,417,"3,589",822,"1,968",799,651,358,255,124
1,Thành phố Hà Nội,281,10372,Xã Cao Thành,Xa Cao Thanh,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,3.88,1.052,"4,081","1,268",479,789,"1,972",494,1147,331,"2,109",415,"1,025",669,329,214,141,102
1,Thành phố Hà Nội,281,10375,Xã Liên Bạt,Xa Lien Bat,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,8.1,0.881,"7,138","1,867",491,"1,376","3,554",928,2141,485,"3,584",781,"1,889",914,618,406,230,204
1,Thành phố Hà Nội,281,10378,Xã Sơn Công,Xa Son Cong,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,6.52,0.932,"6,077","1,577",405,"1,172","2,966",722,1844,400,"3,111",736,"1,561",814,517,319,187,132
1,Thành phố Hà Nội,281,10381,Xã Đồng Tiến,Xa Dong Tien,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,6.6,1.172,"7,732","1,987",485,"1,502","3,815",1088,2329,398,"3,917",970,"2,074",873,765,355,204,153
1,Thành phố Hà Nội,281,10384,Xã Phương Tú,Xa Phuong Tu,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,10.52,1.248,"13,125","3,401",704,"2,697","6,604",1745,4133,726,"6,521","1,606","3,501","1,414","1,135",769,393,238
1,Thành phố Hà Nội,281,10387,Xã Trung Tú,Xa Trung Tu,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,9.86,0.789,"7,775","2,066",550,"1,516","3,890",954,2415,521,"3,885",814,"2,030","1,041",604,386,235,165
1,Thành phố Hà Nội,281,10390,Xã Đồng Tân,Xa Dong Tan,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,6.4,0.959,"6,138","1,777",499,"1,278","3,058",784,1887,387,"3,080",618,"1,734",728,469,322,205,188
1,Thành phố Hà Nội,281,10393,Xã Tảo Dương Văn,Xa Tao Duong Van,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,8.53,0.826,"7,049","1,810",433,"1,377","3,566",902,2214,450,"3,483",740,"1,841",902,549,349,204,154
1,Thành phố Hà Nội,281,10396,Xã Vạn Thái,Xa Van Thai,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,5.96,1.751,"10,434","2,727",560,"2,167","5,227",1336,3304,587,"5,207","1,240","2,812","1,155",895,490,351,139
1,Thành phố Hà Nội,281,10399,Xã Minh Đức,Xa Minh Duc,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,8.69,0.653,"5,671","1,757",647,"1,110","2,820",754,1740,326,"2,851",657,"1,497",697,434,291,161,52
1,Thành phố Hà Nội,281,10402,Xã Hòa Lâm,Xa Hoa Lam,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,9.49,0.7,"6,644","1,748",386,"1,362","3,377",778,2221,378,"3,267",676,"1,765",826,505,291,204,143
1,Thành phố Hà Nội,281,10405,Xã Hòa Xá,Xa Hoa Xa,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,2.2,1.967,"4,328","1,224",384,840,"2,041",522,1216,303,"2,287",527,"1,120",640,349,265,128,56
1,Thành phố Hà Nội,281,10408,Xã Trầm Lộng,Xa Tram Long,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,7.17,0.66,"4,733","1,364",398,966,"2,396",516,1577,303,"2,337",486,"1,257",594,319,209,142,135
1,Thành phố Hà Nội,281,10411,Xã Kim Đường,Xa Kim Duong,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,8.7,0.806,"7,008","2,072",692,"1,380","3,510",868,2201,441,"3,498",753,"1,898",847,602,291,176,133
1,Thành phố Hà Nội,281,10414,Xã Hòa Nam,Xa Hoa Nam,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,4.29,2.558,"10,975","2,804",587,"2,217","5,601",1491,3507,603,"5,374","1,271","2,996","1,107","1,011",548,427,282
1,Thành phố Hà Nội,281,10417,Xã Hòa Phú,Xa Hoa Phu,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,6.37,1.173,"7,473","1,912",448,"1,464","3,766",956,2324,486,"3,707",794,"2,006",907,649,357,271,227
1,Thành phố Hà Nội,281,10420,Xã Đội Bình,Xa Doi Binh,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,7.89,1.054,"8,313","2,141",474,"1,667","4,175",1059,2653,463,"4,138",997,"2,201",940,680,398,228,75
1,Thành phố Hà Nội,281,10423,Xã Đại Hùng,Xa Dai Hung,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,4.88,1.045,"5,099","1,447",398,"1,049","2,551",638,1596,317,"2,548",558,"1,384",606,394,232,152,60
1,Thành phố Hà Nội,281,10426,Xã Đông Lỗ,Xa Dong Lo,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,7.61,0.774,"5,889","1,629",446,"1,183","2,887",762,1777,348,"3,002",675,"1,571",756,498,309,168,76
1,Thành phố Hà Nội,281,10429,Xã Phù Lưu,Xa Phu Luu,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,4.65,1.237,"5,751","1,542",362,"1,180","2,895",705,1847,343,"2,856",604,"1,545",707,467,243,175,102
1,Thành phố Hà Nội,281,10432,Xã Đại Cường,Xa Dai Cuong,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,4.92,0.964,"4,742","1,323",384,939,"2,326",575,1431,320,"2,416",498,"1,267",651,357,227,182,72
1,Thành phố Hà Nội,281,10435,Xã Lưu Hoàng,Xa Luu Hoang,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,3.84,1.335,"5,125","1,421",351,"1,070","2,632",680,1628,324,"2,493",458,"1,444",591,365,262,178,35
1,Thành phố Hà Nội,281,10438,Xã Hồng Quang,Xa Hong Quang,Huyện Ứng Hòa,Huyen Ung Hoa,Xa,5.21,1.209,"6,299","2,011",770,"1,241","3,142",754,1960,428,"3,157",615,"1,688",854,498,344,223,50
1,Thành phố Hà Nội,282,10441,Thị trấn Đại Nghĩa,Thi tran Dai Nghia,Huyện Mỹ Đức,Huyen My Duc,Thi tran,4.955,1.618,"8,015","2,177",522,"1,655","3,999",1047,2517,435,"4,016",948,"2,183",885,782,384,259,232
1,Thành phố Hà Nội,282,10444,Xã Đồng Tâm,Xa Dong Tam,Huyện Mỹ Đức,Huyen My Duc,Xa,8.416,1.124,"9,459","2,614",650,"1,964","4,688",1294,2912,482,"4,771","1,210","2,565",996,909,483,238,89
1,Thành phố Hà Nội,282,10447,Xã Thượng Lâm,Xa Thuong Lam,Huyện Mỹ Đức,Huyen My Duc,Xa,6.543,0.969,"6,337","1,748",444,"1,304","3,148",979,1872,297,"3,189",852,"1,656",681,638,375,167,52
1,Thành phố Hà Nội,282,10450,Xã Tuy Lai,Xa Tuy Lai,Huyện Mỹ Đức,Huyen My Duc,Xa,20.477,0.667,"13,658","3,468",570,"2,898","6,870",1920,4274,676,"6,788","1,780","3,686","1,322","1,259",655,387,31
1,Thành phố Hà Nội,282,10453,Xã Phúc Lâm,Xa Phuc Lam,Huyện Mỹ Đức,Huyen My Duc,Xa,4.904,1.796,"8,808","2,193",401,"1,792","4,382",1291,2641,450,"4,426","1,132","2,383",911,836,455,235,126
1,Thành phố Hà Nội,282,10456,Xã Mỹ Thành,Xa My Thanh,Huyện Mỹ Đức,Huyen My Duc,Xa,3.89,0.967,"3,763","1,048",289,759,"1,892",481,1184,227,"1,871",428,982,461,320,211,106,70
1,Thành phố Hà Nội,282,10459,Xã Bột Xuyên,Xa Bot Xuyen,Huyện Mỹ Đức,Huyen My Duc,Xa,5.809,1.401,"8,138","2,286",611,"1,675","4,025",1080,2482,463,"4,113",999,"2,151",963,768,438,268,179
1,Thành phố Hà Nội,282,10462,Xã An Mỹ,Xa An My,Huyện Mỹ Đức,Huyen My Duc,Xa,6.066,0.985,"5,976","1,758",576,"1,182","2,974",878,1746,350,"3,002",721,"1,509",772,591,330,221,80
1,Thành phố Hà Nội,282,10465,Xã Hồng Sơn,Xa Hong Son,Huyện Mỹ Đức,Huyen My Duc,Xa,17.04,0.468,7977,"1,970",346,"1,624","4,088",1080,2629,379,"3,889",880,"2,172",837,718,379,219,51
1,Thành phố Hà Nội,282,10468,Xã Lê Thanh,Xa Le Thanh ,Huyện Mỹ Đức,Huyen My Duc,Xa,7.57,1.687,12770,"3,085",535,"2,550","6,426",1906,3982,538,"6,344","1,687","3,444","1,213","1,333",744,374,184
1,Thành phố Hà Nội,282,10471,Xã Xuy Xá,Xa Xuy Xa,Huyện Mỹ Đức,Huyen My Duc,Xa,5.333,1.795,9575,"2,559",586,"1,973","4,807",1468,2965,374,"4,768","1,341","2,613",814,946,590,281,176
1,Thành phố Hà Nội,282,10474,Xã Phùng Xá,Xa Phung Xa,Huyện Mỹ Đức,Huyen My Duc,Xa,4.413,1.854,8181,"2,264",628,"1,636","4,070",1105,2475,490,"4,111",993,"2,202",916,786,457,275,170
1,Thành phố Hà Nội,282,10477,Xã Phù Lưu Tế,Xa Phu Luu Te,Huyện Mỹ Đức,Huyen My Duc,Xa,6.709,1.212,8132,"2,354",705,"1,649","4,003",1136,2368,499,"4,129","1,010","2,109","1,010",834,399,266,73
1,Thành phố Hà Nội,282,10480,Xã Đại Hưng,Xa Dai Hung,Huyện Mỹ Đức,Huyen My Duc,Xa,6.987,1.071,7486,"2,124",618,"1,506","3,675",897,2320,458,"3,811",817,"2,020",974,614,363,276,190
1,Thành phố Hà Nội,282,10483,Xã Vạn Kim,Xa Van Kim,Huyện Mỹ Đức,Huyen My Duc,Xa,6.169,1.103,6804,"2,055",675,"1,380","3,439",897,2093,449,"3,365",755,"1,726",884,550,293,141,97
1,Thành phố Hà Nội,282,10486,Xã Đốc Tín,Xa Doc Tin,Huyện Mỹ Đức,Huyen My Duc,Xa,3.447,1.31,4515,"1,355",433,922,"2,221",555,1382,284,"2,294",456,"1,267",571,324,226,164,42
1,Thành phố Hà Nội,282,10489,Xã Hương Sơn,Xa Huong Son,Huyện Mỹ Đức,Huyen My Duc,Xa,40.894,0.509,20806,"5,961","1,627","4,334","10,472",2739,6670,1063,"10,334","2,384","5,740","2,210","1,770","1,149",725,350
1,Thành phố Hà Nội,282,10492,Xã Hùng Tiến,Xa Hung Tien,Huyện Mỹ Đức,Huyen My Duc,Xa,8.831,0.852,7528,"2,109",544,"1,565","3,805",1022,2405,378,"3,723",877,"2,030",816,625,403,184,127
1,Thành phố Hà Nội,282,10495,Xã An Tiến,Xa An Tien,Huyện Mỹ Đức,Huyen My Duc,Xa,9.781,0.7,6846,"1,959",534,"1,425","3,490",993,2190,307,"3,356",869,"1,844",643,650,377,154,57
1,Thành phố Hà Nội,282,10498,Xã Hợp Tiến,Xa Hop Tien,Huyện Mỹ Đức,Huyen My Duc,Xa,14.181,0.992,14071,"3,634",712,"2,922","7,134",2011,4530,593,"6,937","1,772","3,857","1,308","1,264",711,429,211
1,Thành phố Hà Nội,282,10501,Xã Hợp Thanh,Xa Hop Thanh,Huyện Mỹ Đức,Huyen My Duc,Xa,11.006,1.106,12172,"2,900",456,"2,444","6,189",1798,3885,506,"5,983","1,575","3,309","1,099","1,187",772,453,157
1,Thành phố Hà Nội,282,10504,Xã An Phú,Xa An Phu,Huyện Mỹ Đức,Huyen My Duc,Xa,22.83,0.389,8884,"2,145",293,"1,852","4,570",1349,2878,343,"4,314","1,230","2,436",648,886,591,278,55
